P49758	HGNC:10002	RGS6	ENSG00000182732	regulator of G-protein signaling 6	Regulators of G-protein signaling
Q68CQ4	HGNC:28440	DIEXF	ENSG00000117597	digestive organ expansion factor homolog (zebrafish)	None
Q6UXF1	HGNC:28451	TMEM108	ENSG00000144868	transmembrane protein 108	None
Q6PJG9	HGNC:28456	LRFN4	ENSG00000173621	leucine rich repeat and fibronectin type III domain containing 4	Fibronectin type III domain containing
Q9BWN1	HGNC:28458	PRR14	ENSG00000156858	proline rich 14	None
Q8NC60	HGNC:28473	NOA1	ENSG00000084092	nitric oxide associated 1	None
Q8NDZ6	HGNC:28483	TMEM161B	ENSG00000164180	transmembrane protein 161B	None
P23743	HGNC:2849	DGKA	ENSG00000065357	diacylglycerol kinase alpha	EF-hand domain containing
Q8TC94	HGNC:28494	ACTL9	ENSG00000181786	actin like 9	None
Q8N4L1	HGNC:28497	TMEM151A	ENSG00000179292	transmembrane protein 151A	None
Q9Y6T7	HGNC:2850	DGKB	ENSG00000136267	diacylglycerol kinase beta	EF-hand domain containing
Q16760	HGNC:2851	DGKD	ENSG00000077044	diacylglycerol kinase delta	Pleckstrin homology domain containing
Q8NEA6	HGNC:28510	GLIS3	ENSG00000107249	GLIS family zinc finger 3	Zinc fingers C2H2-type
Q8N6D2	HGNC:28522	RNF182	ENSG00000180537	ring finger protein 182	Ring finger proteins
Q8N323	HGNC:28527	NXPE1	ENSG00000095110	neurexophilin and PC-esterase domain family member 1	None
P49619	HGNC:2853	DGKG	ENSG00000058866	diacylglycerol kinase gamma	EF-hand domain containing
Q8IYV9	HGNC:28539	IZUMO1	ENSG00000182264	izumo sperm-egg fusion 1	IZUMO family
Q86XP1	HGNC:2854	DGKH	ENSG00000102780	diacylglycerol kinase eta	Pleckstrin homology domain containing
O75912	HGNC:2855	DGKI	ENSG00000157680	diacylglycerol kinase iota	Ankyrin repeat domain containing
Q6V702	HGNC:28554	C4orf22	ENSG00000197826	chromosome 4 open reading frame 22	None
Q8N6Q1	HGNC:28558	TMCO5A	ENSG00000166069	transmembrane and coiled-coil domains 5A	None
P52824	HGNC:2856	DGKQ	ENSG00000145214	diacylglycerol kinase theta	Diacylglycerol kinases
Q8IV42	HGNC:28578	PSTK	ENSG00000179988	phosphoseryl-tRNA kinase	None
Q16854	HGNC:2858	DGUOK	ENSG00000114956	deoxyguanosine kinase	None
Q8N4U5	HGNC:28627	TCP11L2	ENSG00000166046	t-complex 11 like 2	None
Q8N4M1	HGNC:28689	SLC44A3	ENSG00000143036	solute carrier family 44 member 3	Solute carriers
Q8N319	HGNC:28692	C6orf223	ENSG00000181577	chromosome 6 open reading frame 223	None
Q9BSA9	HGNC:28709	TMEM175	ENSG00000127419	transmembrane protein 175	None
Q8IW19	HGNC:28724	APLF	ENSG00000169621	aprataxin and PNKP like factor	Zinc fingers
Q86SU0	HGNC:28741	ILDR1	ENSG00000145103	immunoglobulin like domain containing receptor 1	None
Q86UF1	HGNC:28743	TSPAN33	ENSG00000158457	tetraspanin 33	Tetraspanins
Q6PI25	HGNC:28744	CNIH2	ENSG00000174871	cornichon family AMPA receptor auxiliary protein 2	None
Q9BVV2	HGNC:28764	FNDC11	ENSG00000125531	fibronectin type III domain containing 11	None
Q7Z7K0	HGNC:28783	CMC1	ENSG00000187118	C-X9-C motif containing 1	None
Q6UXN9	HGNC:28826	WDR82	ENSG00000164091	WD repeat domain 82	WD repeat domain containing
P49895	HGNC:2883	DIO1	ENSG00000211452	deiodinase, iodothyronine type I	None
Q3KPI0	HGNC:28834	CEACAM21	ENSG00000007129	carcinoembryonic antigen related cell adhesion molecule 21	V-set domain containing
Q92813	HGNC:2884	DIO2	ENSG00000211448	deiodinase, iodothyronine, type II	None
Q9BQ04	HGNC:28842	RBM4B	ENSG00000173914	RNA binding motif protein 4B	Zinc fingers CCHC-type
P55073	HGNC:2885	DIO3	ENSG00000197406	deiodinase, iodothyronine, type III	None
Q9NZI8	HGNC:28866	IGF2BP1	ENSG00000159217	insulin like growth factor 2 mRNA binding protein 1	RNA binding motif containing
Q9Y6M1	HGNC:28867	IGF2BP2	ENSG00000073792	insulin like growth factor 2 mRNA binding protein 2	RNA binding motif containing
Q9P1T7	HGNC:28870	MDFIC	ENSG00000135272	MyoD family inhibitor domain containing	None
Q9NRI5	HGNC:2888	DISC1	ENSG00000162946	disrupted in schizophrenia 1	None
Q6K0P9	HGNC:28894	PYHIN1	ENSG00000163564	pyrin and HIN domain family member 1	Pyrin domain containing
Q8IUH8	HGNC:28902	SPPL2C	ENSG00000185294	signal peptide peptidase like 2C	None
Q9NQR9	HGNC:28906	G6PC2	ENSG00000152254	glucose-6-phosphatase catalytic subunit 2	Glucose 6-phosphatases, catalytic
Q86VZ6	HGNC:28917	JAZF1	ENSG00000153814	JAZF zinc finger 1	Zinc fingers C2H2-type
Q8N1N4	HGNC:28926	KRT78	ENSG00000170423	keratin 78	Keratins, type II
Q9UNE0	HGNC:2895	EDAR	ENSG00000135960	ectodysplasin A receptor	Tumor necrosis factor receptor superfamily
Q8N335	HGNC:28956	GPD1L	ENSG00000152642	glycerol-3-phosphate dehydrogenase 1-like	None
Q14679	HGNC:28976	TTLL4	ENSG00000135912	tubulin tyrosine ligase like 4	Tubulin tyrosine ligase family
P09622	HGNC:2898	DLD	ENSG00000091140	dihydrolipoamide dehydrogenase	None
Q92610	HGNC:28986	ZNF592	ENSG00000166716	zinc finger protein 592	Zinc fingers C2H2-type
Q92615	HGNC:28987	LARP4B	ENSG00000107929	La ribonucleoprotein domain family member 4B	La ribonucleoprotein domain containing
Q92618	HGNC:28990	ZNF516	ENSG00000101493	zinc finger protein 516	Zinc fingers C2H2-type
O95477	HGNC:29	ABCA1	ENSG00000165029	ATP binding cassette subfamily A member 1	ATP binding cassette subfamily A
O15015	HGNC:29004	ZNF646	ENSG00000167395	zinc finger protein 646	Zinc fingers C2H2-type
O15016	HGNC:29005	TRIM66	ENSG00000166436	tripartite motif containing 66	Tripartite motif containing
O15027	HGNC:29006	SEC16A	ENSG00000148396	SEC16 homolog A, endoplasmic reticulum export factor	None
O15050	HGNC:29011	TRANK1	ENSG00000168016	tetratricopeptide repeat and ankyrin repeat containing 1	Ankyrin repeat domain containing
Q2KHT3	HGNC:29013	CLEC16A	ENSG00000038532	C-type lectin domain family 16 member A	C-type lectin domain family
O75038	HGNC:29037	PLCH2	ENSG00000149527	phospholipase C eta 2	Phospholipases
Q5T2D3	HGNC:29038	OTUD3	ENSG00000169914	OTU deubiquitinase 3	OTU domain containing
Q9NUA8	HGNC:29045	ZBTB40	ENSG00000184677	zinc finger and BTB domain containing 40	Zinc fingers C2H2-type
O60268	HGNC:29058	KIAA0513	ENSG00000135709	KIAA0513	None
Q658N2	HGNC:29060	WSCD1	ENSG00000179314	WSC domain containing 1	None
P80370	HGNC:2907	DLK1	ENSG00000185559	delta like non-canonical Notch ligand 1	None
A3KMH1	HGNC:29071	VWA8	ENSG00000102763	von Willebrand factor A domain containing 8	None
O00548	HGNC:2908	DLL1	ENSG00000198719	delta like canonical Notch ligand 1	None
O75185	HGNC:29103	ATP2C2	ENSG00000064270	ATPase secretory pathway Ca2+ transporting 2	ATPases Ca2+ transporting
O94868	HGNC:29114	FCHSD2	ENSG00000137478	FCH and double SH3 domains 2	F-BAR domain containing 
Q6UB98	HGNC:29135	ANKRD12	ENSG00000101745	ankyrin repeat domain 12	Ankyrin repeat domain containing
P56177	HGNC:2914	DLX1	ENSG00000144355	distal-less homeobox 1	NKL subclass homeoboxes and pseudogenes
Q8NDI1	HGNC:29144	EHBP1	ENSG00000115504	EH domain binding protein 1	None
Q9Y2D9	HGNC:29147	ZNF652	ENSG00000198740	zinc finger protein 652	Zinc fingers C2H2-type
Q07687	HGNC:2915	DLX2	ENSG00000115844	distal-less homeobox 2	NKL subclass homeoboxes and pseudogenes
Q9Y2G0	HGNC:29155	EFR3B	ENSG00000084710	EFR3 homolog B	None
Q9Y2G9	HGNC:29158	SBNO2	ENSG00000064932	strawberry notch homolog 2	None
Q68CZ1	HGNC:29168	RPGRIP1L	ENSG00000103494	RPGRIP1 like	Protein phosphatase 1 regulatory subunits
Q96AY4	HGNC:29179	TTC28	ENSG00000100154	tetratricopeptide repeat domain 28	Tetratricopeptide repeat domain containing
Q08AD1	HGNC:29188	CAMSAP2	ENSG00000118200	calmodulin regulated spectrin associated protein family member 2	None
Q9UPQ9	HGNC:29190	TNRC6B	ENSG00000100354	trinucleotide repeat containing 6B	Trinucleotide repeat containing
Q5BKX6	HGNC:29196	SLC45A4	ENSG00000022567	solute carrier family 45 member 4	Solute carriers
Q96KM6	HGNC:29212	ZNF512B	ENSG00000196700	zinc finger protein 512B	None
Q3KR37	HGNC:29214	GRAMD1B	ENSG00000023171	GRAM domain containing 1B	GRAM domain containing
Q2M1Z3	HGNC:29216	ARHGAP31	ENSG00000031081	Rho GTPase activating protein 31	Rho GTPase activating proteins
Q9ULJ7	HGNC:29223	ANKRD50	ENSG00000151458	ankyrin repeat domain 50	Ankyrin repeat domain containing
Q9P2L0	HGNC:29250	WDR35	ENSG00000118965	WD repeat domain 35	WD repeat domain containing
Q5MIZ7	HGNC:29267	PPP4R3B	ENSG00000275052	protein phosphatase 4 regulatory subunit 3B	None
Q9P2E8	HGNC:29269	MARCH4	ENSG00000144583	membrane associated ring-CH-type finger 4	Ring finger proteins
Q9P270	HGNC:29282	SLAIN2	ENSG00000109171	SLAIN motif family member 2	None
Q9P266	HGNC:29283	KIAA1462	ENSG00000165757	KIAA1462	None
Q9P242	HGNC:29291	NYAP2	ENSG00000144460	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2	None
Q9P227	HGNC:29293	ARHGAP23	ENSG00000275832	Rho GTPase activating protein 23	Pleckstrin homology domain containing
Q9P1Z2	HGNC:29306	CALCOCO1	ENSG00000012822	calcium binding and coiled-coil domain 1	None
Q9HCJ6	HGNC:29315	VAT1L	ENSG00000171724	vesicle amine transport 1-like	None
Q9HCJ5	HGNC:29316	ZSWIM6	ENSG00000130449	zinc finger SWIM-type containing 6	Zinc fingers SWIM-type
Q9HCJ2	HGNC:29317	LRRC4C	ENSG00000148948	leucine rich repeat containing 4C	I-set domain containing
A0MZ66	HGNC:29319	SHTN1	ENSG00000187164	shootin 1	None
Q13316	HGNC:2932	DMP1	ENSG00000152592	dentin matrix acidic phosphoprotein 1	SIBLING family
Q9HCG8	HGNC:29322	CWC22	ENSG00000163510	CWC22 homolog, spliceosome-associated protein	None
Q6ZS81	HGNC:29323	WDFY4	ENSG00000128815	WDFY family member 4	WD repeat domain containing
Q8TEH3	HGNC:29324	DENND1A	ENSG00000119522	DENN domain containing 1A	DENN/MADD domain containing
Q9Y5R6	HGNC:2934	DMRT1	ENSG00000137090	doublesex and mab-3 related transcription factor 1	None
Q86VY4	HGNC:29367	TSPYL5	ENSG00000180543	TSPY like 5	None
Q6NSI8	HGNC:29387	KIAA1841	ENSG00000162929	KIAA1841	None
Q9P2D7	HGNC:2940	DNAH1	ENSG00000114841	dynein axonemal heavy chain 1	Dyneins, axonemal
B1AJZ9	HGNC:29408	FHAD1	ENSG00000142621	forkhead associated phosphopeptide binding domain 1	None
Q96DT5	HGNC:2942	DNAH11	ENSG00000105877	dynein axonemal heavy chain 11	Dyneins, axonemal
O75037	HGNC:29442	KIF21B	ENSG00000116852	kinesin family member 21B	WD repeat domain containing
Q5TA76	HGNC:29461	LCE3A	ENSG00000185962	late cornified envelope 3A	Late cornified envelope proteins
Q5T5B0	HGNC:29463	LCE3E	ENSG00000185966	late cornified envelope 3E	Late cornified envelope proteins
Q9P225	HGNC:2948	DNAH2	ENSG00000183914	dynein axonemal heavy chain 2	Dyneins, axonemal
Q6P179	HGNC:29499	ERAP2	ENSG00000164308	endoplasmic reticulum aminopeptidase 2	Aminopeptidases
Q8TE73	HGNC:2950	DNAH5	ENSG00000039139	dynein axonemal heavy chain 5	Dyneins, axonemal
Q96JN0	HGNC:29503	LCOR	ENSG00000196233	ligand dependent nuclear receptor corepressor	None
Q9HB40	HGNC:29507	SCPEP1	ENSG00000121064	serine carboxypeptidase 1	None
Q9BZK7	HGNC:29529	TBL1XR1	ENSG00000177565	transducin (beta)-like 1 X-linked receptor 1	WD repeat domain containing
Q9GZZ1	HGNC:29533	NAA50	ENSG00000121579	N(alpha)-acetyltransferase 50, NatE catalytic subunit	N(alpha)-acetyltransferase subunits
Q9BSJ8	HGNC:29534	ESYT1	ENSG00000139641	extended synaptotagmin 1	Extended synaptotagmins
Q9NPQ8	HGNC:29550	RIC8A	ENSG00000177963	RIC8 guanine nucleotide exchange factor A	None
Q9Y234	HGNC:29569	LIPT1	ENSG00000144182	lipoyltransferase 1	None
A1A4Y4	HGNC:29597	IRGM	ENSG00000237693	immunity related GTPase M	None
Q9UQQ2	HGNC:29605	SH2B3	ENSG00000111252	SH2B adaptor protein 3	Pleckstrin homology domain containing
Q86UE4	HGNC:29608	MTDH	ENSG00000147649	metadherin	None
Q7Z4W2	HGNC:29613	LYZL2	ENSG00000151033	lysozyme like 2	Lysozymes, c-type
Q86SG7	HGNC:29615	LYG2	ENSG00000185674	lysozyme g2	Lysozymes, g-type
Q9BV36	HGNC:29643	MLPH	ENSG00000115648	melanophilin	None
Q8TBR7	HGNC:29646	FAM57A	ENSG00000167695	family with sequence similarity 57 member A	None
O75452	HGNC:29674	RDH16	ENSG00000139547	retinol dehydrogenase 16 (all-trans)	Short chain dehydrogenase/reductase superfamily
Q15397	HGNC:29676	PUM3	ENSG00000080608	pumilio RNA binding family member 3	Minor histocompatibility antigens
Q9BSK2	HGNC:29681	SLC25A33	ENSG00000171612	solute carrier family 25 member 33	Solute carriers
Q05193	HGNC:2972	DNM1	ENSG00000106976	dynamin 1	Pleckstrin homology domain containing
Q9Y6K1	HGNC:2978	DNMT3A	ENSG00000119772	DNA methyltransferase 3 alpha	PWWP domain containing
Q9BYH8	HGNC:29805	NFKBIZ	ENSG00000144802	NFKB inhibitor zeta	Ankyrin repeat domain containing
Q96NY9	HGNC:29814	MUS81	ENSG00000172732	MUS81 structure-specific endonuclease subunit	None
Q9NPH2	HGNC:29821	ISYNA1	ENSG00000105655	inositol-3-phosphate synthase 1	None
Q9Y6X6	HGNC:29822	MYO16	ENSG00000041515	myosin XVI	Ankyrin repeat domain containing
O14512	HGNC:29846	SOCS7	ENSG00000274211	suppressor of cytokine signaling 7	SH2 domain containing
O14513	HGNC:29847	NCKAP5	ENSG00000176771	NCK associated protein 5	None
Q8N3J6	HGNC:29849	CADM2	ENSG00000175161	cell adhesion molecule 2	V-set domain containing
Q9P2A4	HGNC:29859	ABI3	ENSG00000108798	ABI family member 3	None
O94856	HGNC:29866	NFASC	ENSG00000163531	neurofascin	Fibronectin type III domain containing
Q9UGL9	HGNC:29875	CRCT1	ENSG00000169509	cysteine rich C-terminal 1	None
Q13901	HGNC:29911	C1D	ENSG00000197223	C1D nuclear receptor corepressor	None
Q86WB0	HGNC:29913	ZC3HC1	ENSG00000091732	zinc finger C3HC-type containing 1	Zinc fingers
O77932	HGNC:2992	DXO	ENSG00000204348	decapping exoribonuclease	None
Q7Z7K6	HGNC:29920	CENPV	ENSG00000166582	centromere protein V	None
Q9H1E3	HGNC:29923	NUCKS1	ENSG00000069275	nuclear casein kinase and cyclin dependent kinase substrate 1	None
Q9BVP2	HGNC:29931	GNL3	ENSG00000163938	G protein nucleolar 3	None
Q8NA56	HGNC:29936	TTC29	ENSG00000137473	tetratricopeptide repeat domain 29	Tetratricopeptide repeat domain containing
Q9NT68	HGNC:29943	TENM2	ENSG00000145934	teneurin transmembrane protein 2	None
Q6N022	HGNC:29945	TENM4	ENSG00000149256	teneurin transmembrane protein 4	None
O60356	HGNC:29990	NUPR1	ENSG00000176046	nuclear protein 1, transcriptional regulator	None
Q58WW2	HGNC:30002	DCAF6	ENSG00000143164	DDB1 and CUL4 associated factor 6	WD repeat domain containing
Q5VUE5	HGNC:30003	C1orf53	ENSG00000203724	chromosome 1 open reading frame 53	None
Q8N2H9	HGNC:30010	PELI3	ENSG00000174516	pellino E3 ubiquitin protein ligase family member 3	Pellino E3 ubiquitin protein ligases
Q9BYK8	HGNC:30021	HELZ2	ENSG00000130589	helicase with zinc finger 2	UPF1 like RNA helicases
Q8IYB4	HGNC:30024	PEX5L	ENSG00000114757	peroxisomal biogenesis factor 5 like	Tetratricopeptide repeat domain containing
Q6VY07	HGNC:30032	PACS1	ENSG00000175115	phosphofurin acidic cluster sorting protein 1	None
Q96BK5	HGNC:30046	PINX1	ENSG00000254093	PIN2/TERF1 interacting, telomerase inhibitor 1	G-patch domain containing
Q86U86	HGNC:30064	PBRM1	ENSG00000163939	polybromo 1	None
Q9P2X0	HGNC:3007	DPM3	ENSG00000179085	dolichyl-phosphate mannosyltransferase subunit 3	None
Q00765	HGNC:30077	REEP5	ENSG00000129625	receptor accessory protein 5	Receptor accessory proteins
Q9NY33	HGNC:3008	DPP3	ENSG00000254986	dipeptidyl peptidase 3	None
Q5T7W7	HGNC:30087	TSTD2	ENSG00000136925	thiosulfate sulfurtransferase like domain containing 2	None
O94913	HGNC:30097	PCF11	ENSG00000165494	PCF11 cleavage and polyadenylation factor subunit	None
P42658	HGNC:3010	DPP6	ENSG00000130226	dipeptidyl peptidase like 6	Potassium voltage-gated channel regulatory subunits
Q12882	HGNC:3012	DPYD	ENSG00000188641	dihydropyrimidine dehydrogenase	None
Q8N131	HGNC:30138	TMEM123	ENSG00000152558	transmembrane protein 123	None
A7MCY6	HGNC:30140	TBKBP1	ENSG00000198933	TBK1 binding protein 1	None
Q6FIF0	HGNC:30164	ZFAND6	ENSG00000086666	zinc finger AN1-type containing 6	Zinc fingers AN1-type
Q502X0	HGNC:30166	MORN2	ENSG00000188010	MORN repeat containing 2	None
P40879	HGNC:3018	SLC26A3	ENSG00000091138	solute carrier family 26 member 3	Solute carriers
Q96SW2	HGNC:30185	CRBN	ENSG00000113851	cereblon	None
Q96AA3	HGNC:30220	RFT1	ENSG00000163933	RFT1 homolog	None
Q9NP64	HGNC:30246	ZCCHC17	ENSG00000121766	zinc finger CCHC-type containing 17	Zinc fingers CCHC-type
Q9BZL3	HGNC:30248	SMIM3	ENSG00000256235	small integral membrane protein 3	None
Q9BRQ0	HGNC:30257	PYGO2	ENSG00000163348	pygopus family PHD finger 2	PHD finger proteins
Q96E17	HGNC:30269	RAB3C	ENSG00000152932	RAB3C, member RAS oncogene family	RAB, member RAS oncogene GTPases
Q14699	HGNC:30278	RFTN1	ENSG00000131378	raftlin, lipid raft linker 1	None
Q9NZL6	HGNC:30281	RGL1	ENSG00000143344	ral guanine nucleotide dissociation stimulator like 1	None
Q8N122	HGNC:30287	RPTOR	ENSG00000141564	regulatory associated protein of MTOR complex 1	WD repeat domain containing
Q9NZQ0	HGNC:30290	DNAJC27	ENSG00000115137	DnaJ heat shock protein family (Hsp40) member C27	DNAJ (HSP40) heat shock proteins
Q96JE7	HGNC:30301	SEC16B	ENSG00000120341	SEC16 homolog B, endoplasmic reticulum export factor	None
Q6ZS82	HGNC:30304	RGS9BP	ENSG00000186326	regulator of G-protein signaling 9 binding protein	None
Q9NW08	HGNC:30348	POLR3B	ENSG00000013503	RNA polymerase III subunit B	RNA polymerase subunits
Q08554	HGNC:3035	DSC1	ENSG00000134765	desmocollin 1	Desmosomal cadherins
Q8IVN8	HGNC:30362	SBSPON	ENSG00000164764	somatomedin B and thrombospondin type 1 domain containing	None
O60645	HGNC:30378	EXOC3	ENSG00000180104	exocyst complex component 3	Exocyst complex
Q96A65	HGNC:30389	EXOC4	ENSG00000131558	exocyst complex component 4	Exocyst complex
Q7Z614	HGNC:30390	SNX20	ENSG00000167208	sorting nexin 20	Sorting nexins
Q9NS98	HGNC:30400	SEMA3G	ENSG00000010319	semaphorin 3G	Immunoglobulin-like domain containing
Q9NRF2	HGNC:30417	SH2B1	ENSG00000178188	SH2B adaptor protein 1	Pleckstrin homology domain containing
O95456	HGNC:3043	PSMG1	ENSG00000183527	proteasome assembly chaperone 1	None
Q02413	HGNC:3048	DSG1	ENSG00000134760	desmoglein 1	Desmosomal cadherins
Q96MG8	HGNC:30483	PCMTD1	ENSG00000168300	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	None
Q6P9A2	HGNC:30488	GALNT18	ENSG00000110328	polypeptide N-acetylgalactosaminyltransferase 18	Polypeptide N-acetylgalactosaminyltransferases
Q68DE3	HGNC:30494	USF3	ENSG00000176542	upstream transcription factor family member 3	None
Q86TL2	HGNC:30526	TMEM110	ENSG00000213533	transmembrane protein 110	None
Q9NZW4	HGNC:3054	DSPP	ENSG00000152591	dentin sialophosphoprotein	SIBLING family
O60941	HGNC:3058	DTNB	ENSG00000138101	dystrobrevin beta	Zinc fingers ZZ-type
Q96KF2	HGNC:30591	PRAC1	ENSG00000159182	prostate cancer susceptibility candidate 1	None
Q96CF2	HGNC:30599	CHMP4C	ENSG00000164695	charged multivesicular body protein 4C	Charged multivesicular body proteins
P23919	HGNC:3061	DTYMK	ENSG00000168393	deoxythymidylate kinase	None
Q9GZP0	HGNC:30620	PDGFD	ENSG00000170962	platelet derived growth factor D	None
Q96BD6	HGNC:30628	SPSB1	ENSG00000171621	splA/ryanodine receptor domain and SOCS box containing 1	None
Q96A44	HGNC:30630	SPSB4	ENSG00000175093	splA/ryanodine receptor domain and SOCS box containing 4	None
Q7KZF4	HGNC:30646	SND1	ENSG00000197157	staphylococcal nuclease and tudor domain containing 1	Tudor domain containing
Q76M96	HGNC:30649	CCDC80	ENSG00000091986	coiled-coil domain containing 80	None
Q9BRV3	HGNC:30657	SLC50A1	ENSG00000169241	solute carrier family 50 member 1	Solute carriers
Q9UBE0	HGNC:30660	SAE1	ENSG00000142230	SUMO1 activating enzyme subunit 1	Ubiquitin-like activating enzymes
Q9UGT4	HGNC:30667	SUSD2	ENSG00000099994	sushi domain containing 2	Sushi domain containing
Q496J9	HGNC:30670	SV2C	ENSG00000122012	synaptic vesicle glycoprotein 2C	None
Q8NFY9	HGNC:30691	KBTBD8	ENSG00000163376	kelch repeat and BTB domain containing 8	BTB domain containing
Q86SM8	HGNC:30694	MRGPRE	ENSG00000184350	MAS related GPR family member E	G protein-coupled receptors, Class A orphans
Q96M93	HGNC:30713	ADAD1	ENSG00000164113	adenosine deaminase domain containing 1	Adenosine deaminases acting on RNA
Q9UNN4	HGNC:30727	GTF2A1L	ENSG00000242441	general transcription factor IIA subunit 1 like	None
Q969D9	HGNC:30743	TSLP	ENSG00000145777	thymic stromal lymphopoietin	None
O60841	HGNC:30793	EIF5B	ENSG00000158417	eukaryotic translation initiation factor 5B	None
Q9UKB5	HGNC:30801	AJAP1	ENSG00000196581	adherens junctions associated protein 1	None
Q92519	HGNC:30809	TRIB2	ENSG00000071575	tribbles pseudokinase 2	None
Q86UY8	HGNC:30826	NT5DC3	ENSG00000111696	5'-nucleotidase domain containing 3	None
O95990	HGNC:30827	FAM107A	ENSG00000168309	family with sequence similarity 107 member A	None
Q6UXD5	HGNC:30844	SEZ6L2	ENSG00000174938	seizure related 6 homolog like 2	Sushi domain containing
Q96DI7	HGNC:30857	SNRNP40	ENSG00000060688	small nuclear ribonucleoprotein U5 subunit 40	WD repeat domain containing
Q9UGR2	HGNC:30869	ZC3H7B	ENSG00000100403	zinc finger CCCH-type containing 7B	Zinc fingers CCCH-type
Q96DT7	HGNC:30953	ZBTB10	ENSG00000205189	zinc finger and BTB domain containing 10	Zinc fingers C2H2-type
Q9BU70	HGNC:30967	TRMO	ENSG00000136932	tRNA methyltransferase O	None
Q6ZN30	HGNC:30988	BNC2	ENSG00000173068	basonuclin 2	Zinc fingers C2H2-type
Q9UH73	HGNC:3126	EBF1	ENSG00000164330	early B-cell factor 1	None
Q6PRD1	HGNC:31371	GPR179	ENSG00000277399	G protein-coupled receptor 179	G protein-coupled receptors, Class C orphans
Q5VZT2	HGNC:31447	C10orf113	ENSG00000204683	chromosome 10 open reading frame 113	None
Q5T4H9	HGNC:31448	CASC10	ENSG00000204682	cancer susceptibility candidate 10	None
O95672	HGNC:3147	ECEL1	ENSG00000171551	endothelin converting enzyme like 1	None
